Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,output
249,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.483249032,0.411546877,33.221987,6400.02221
340,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.593049003,0.493533938,41.21921269,7536.09687
398,12.5,0.25,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.509001253,0.425220363,35.89130977,6465.37205
568,25,0.5,0.25,0.63,0.5,86,52,71.9,62,30,50.8,16,0.26,0.555210358,0.477778535,38.34178123,6663.00068
322,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79,68.2,33,55.9,24,0.39,0.447668818,0.411546877,33.32452765,4853.8076
400,12.5,0.25,0.38,0.38,0.75,86,52,71.9,62,30,50.8,1,0.1,0.62677511,0.513721618,43.68661357,8634.77583
489,25,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.404617089,0.401931944,32.28899894,4587.38557
361,12.5,0.25,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.638323095,0.527735445,45.80306982,8318.79889
681,25,0.5,0.38,0.38,0.5,86,52,71.9,62,30,50.8,24,0.39,0.538703555,0.462462315,37.81761708,6673.304
664,25,0.5,0.25,0.75,0.63,86,52,71.9,62,30,50.8,24,0.39,0.425493214,0.424728104,33.95797729,4966.77945
273,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79,68.2,33,55.9,34,0.56,0.424394344,0.408610007,31.44841986,4560.22361
744,25,0.5,0.38,0.5,0.63,86,52,71.9,62,30,50.8,34,0.56,0.447668818,0.423246366,33.23980604,4865.39997
279,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79,68.2,33,55.9,24,0.39,0.369603345,0.377596581,28.46200492,3708.20502
575,25,0.5,0.25,0.63,0.75,86,52,71.9,62,30,50.8,24,0.39,0.54613583,0.475965002,38.64034468,7022.18973
229,12.5,0.25,0.25,0.5,0.63,86,52,71.9,62,30,50.8,24,0.39,0.572725923,0.482227496,40.17821466,7122.49056
35,25,0.25,0.25,0.25,0.25,94.6,57.2,79,68.2,33,55.9,1,0.1,0.469631675,0.434132503,34.66515546,5399.86113
585,25,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.49180056,0.424657113,35.18441169,6608.04163
331,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.38895631,0.392787396,30.79835142,4162.76156
584,25,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.482854142,0.442111609,35.92331365,5330.36931
536,25,0.5,0.25,0.5,0.63,86,52,71.9,62,30,50.8,34,0.56,0.465538066,0.42801212,33.53267475,5016.74159
594,25,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.504435443,0.424657113,35.13495468,6320.23893
23,25,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.383581787,0.398863863,30.68639758,4177.0152
73,12.5,0.25,0.25,0.25,0.75,86,52,71.9,62,30,50.8,34,0.56,0.458246439,0.405525072,31.66559817,5830.89362
583,25,0.5,0.25,0.63,0.5,94.6,57.2,79,68.2,33,55.9,16,0.26,0.583378727,0.482859526,40.81318096,7483.73632
206,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.546174929,0.457845739,36.41565722,7778.34916
114,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.538604193,0.44959908,36.24969463,7297.7321
471,25,0.5,0.25,0.38,0.63,86,52,71.9,62,30,50.8,34,0.56,0.454737417,0.409987805,31.12737627,4813.45285
599,25,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.502106031,0.406869398,36.82816896,6493.63712
571,25,0.5,0.25,0.63,0.63,94.6,57.2,79,68.2,33,55.9,24,0.39,0.429580755,0.403129918,31.59741611,4947.60566
495,25,0.5,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.410253857,0.409438226,31.88184658,4480.07
249,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79,68.2,33,55.9,34,0.56,0.524887803,0.451986086,35.46687387,6299.22636
158,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.528518697,0.436258462,37.78237359,6260.47363
708,25,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.572725923,0.486003684,39.92318644,7101.75783
151,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.540978199,0.449239458,37.09688443,7136.98445
444,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.595712725,0.490467439,41.43220995,7564.77493
405,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79,68.2,33,55.9,24,0.39,0.583378727,0.487056813,40.55976952,7423.46988
162,12.5,0.25,0.25,0.38,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.476054066,0.428903862,33.22890035,5834.98164
707,25,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.498715892,0.440241496,36.69768447,6994.24801
531,25,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.490320807,0.445717779,33.221987,5898.01573
68,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79,68.2,33,55.9,24,0.39,0.483249032,0.43494618,34.33849206,5911.49359
719,25,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.476202171,0.418219535,35.17991165,5700.24324
282,12.5,0.25,0.25,0.63,0.63,86,52,71.9,62,30,50.8,34,0.56,0.532227877,0.465680233,37.70659201,6830.96605
665,25,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.496019026,0.445284233,35.09473308,4813.45285
377,12.5,0.25,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34,0.56,0.494677622,0.446450716,35.92483357,5649.03716
557,25,0.5,0.25,0.63,0.5,86,52,71.9,62,30,50.8,34,0.56,0.440365017,0.428903862,33.3532206,4320.87416
418,12.5,0.25,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.480386371,0.396602445,34.77712169,5732.24032
534,25,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.572611128,0.486003684,40.50451387,6717.44627
658,25,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.343963231,0.381184884,28.55641695,3502.08292
588,25,0.5,0.25,0.5,0.75,86,52,71.9,62,30,50.8,16,0.26,0.507115625,0.454917386,36.04067528,6772.93347
563,25,0.5,0.25,0.63,0.5,94.6,57.2,79,68.2,33,55.9,34,0.56,0.456503309,0.418732102,33.23244939,5046.45734
679,25,0.5,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.371183688,0.394606103,30.58216104,4232.76231
305,12.5,0.25,0.25,0.63,0.75,86,52,71.9,62,30,50.8,24,0.39,0.603524723,0.492227496,42.13153821,7510.79057
536,25,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.568853507,0.474776543,37.25124178,6564.9583
658,25,0.5,0.25,0.75,0.5,86,52,71.9,62,30,50.8,34,0.56,0.412473059,0.414830175,33.44212024,4576.10071
66,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79,68.2,33,55.9,24,0.39,0.476002331,0.426679269,33.97877886,5199.53404
483,25,0.5,0.25,0.38,0.63,94.6,57.2,79,68.2,33,55.9,24,0.39,0.442693354,0.416107584,32.41787171,4899.11899
88,12.5,0.25,0.25,0.25,0.38,86,52,71.9,62,30,50.8,24,0.39,0.509001253,0.455614374,36.98857322,6093.31527
245,12.5,0.25,0.25,0.5,0.5,94.6,57.2,79,68.2,33,55.9,16,0.26,0.601161249,0.496548991,41.78212739,7455.41638
545,25,0.5,0.25,0.5,0.5,86,52,71.9,62,30,50.8,34,0.56,0.246568004,0.288159094,45.20294287,2508.37567
247,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79,68.2,33,55.9,16,0.26,0.551234401,0.478760617,36.25124178,6887.46649
63,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.582604099,0.487853006,40.22738685,7117.95038
495,25,0.5,0.25,0.38,0.63,86,52,71.9,62,30,50.8,1,0.1,0.545094508,0.460180133,37.69400303,6578.23522
323,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.615611893,0.521053692,43.93700206,8489.69192
385,12.5,0.25,0.38,0.38,0.63,86,52,71.9,62,30,50.8,16,0.26,0.578114733,0.486816771,40.7940564,7479.93417
461,25,0.25,0.25,0.38,0.25,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.233554492,0.336240383,23.41277571,2379.90521
552,25,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.500058984,0.442789316,36.31114278,7548.34706
599,25,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.496618271,0.424902006,34.76957798,5807.00693
86,12.5,0.25,0.25,0.25,0.38,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.494893206,0.449545727,35.50033008,5643.36045
631,25,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.594836828,0.495898084,41.54582537,7536.09687
685,25,0.5,0.38,0.38,0.5,86,52,71.9,62,30,50.8,16,0.26,0.506987743,0.450498441,36.88084855,6237.20605
673,25,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.454381334,0.395636151,33.99420814,5377.27086
189,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.496019026,0.445284233,35.18441169,5964.79111
696,25,0.5,0.38,0.38,0.75,94.6,57.2,79,68.2,33,55.9,1,0.1,0.49368953,0.442248924,35.97225667,6236.70711
315,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.593029845,0.494864674,41.05919357,7521.71436
577,25,0.5,0.25,0.63,0.63,86,52,71.9,62,30,50.8,16,0.26,0.547743879,0.472468254,39.18675925,7103.50894
24,37.5,0.25,0.25,0.25,0.25,86,52,71.9,62,30,50.8,24,0.39,0.456503309,0.401812388,32.34445707,4868.21145
464,25,0.5,0.25,0.38,0.5,86,52,71.9,62,30,50.8,34,0.56,0.390063566,0.404796043,29.97539813,4056.83427
673,25,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.363981224,0.391617371,30.73453761,3723.52338
672,25,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.467741485,0.41985155,33.76469664,5291.89688
769,12.5,0.25,0.38,0.63,0.5,94.6,57.2,79,68.2,33,55.9,24,0.39,0.566076664,0.479607332,39.77346165,7443.62446
79,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79,68.2,33,55.9,1,0.1,0.523845567,0.499370198,41.92156882,7560.20565
558,25,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.455340281,0.433737787,33.97729329,5150.94289
324,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.456503309,0.419851618,32.79766623,4560.22361
396,12.5,0.25,0.38,0.38,0.5,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.583378727,0.485989695,40.86547798,7101.75783
462,25,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.500557995,0.42403139,37.33160636,6318.70872
552,25,0.5,0.25,0.5,0.75,94.6,57.2,79,68.2,33,55.9,34,0.56,0.575589557,0.48335599,39.77772061,7080.04004
534,25,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.536899811,0.46389552,37.75813832,6543.97182
717,25,0.5,0.38,0.5,0.63,94.6,57.2,79,68.2,33,55.9,24,0.39,0.384633032,0.402362581,31.10161493,4062.73953
477,25,0.5,0.25,0.38,0.5,86,52,71.9,62,30,50.8,34,0.56,0.391627198,0.388821721,28.21340501,3911.42225
96,12.5,0.25,0.25,0.25,0.5,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.521119725,0.452680279,36.55432716,6292.42962
627,25,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.538550337,0.468763134,37.87903588,6079.08526
674,25,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34,0.56,0.470593127,0.417908804,33.08835541,5199.79211
577,25,0.5,0.25,0.63,0.63,86,52,71.9,62,30,50.8,34,0.56,0.5138891,0.452630705,37.33160636,6060.64149
376,12.5,0.25,0.38,0.38,0.63,86,52,71.9,62,30,50.8,16,0.26,0.621376432,0.513208594,43.33471751,8307.38018
548,25,0.5,0.25,0.5,0.5,86,52,71.9,62,30,50.8,34,0.56,0.444908279,0.423246366,33.4416065,4870.62537
632,25,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.534126224,0.461801728,39.98873363,7219.76039
309,12.5,0.25,0.25,0.75,0.5,86,52,71.9,62,30,50.8,24,0.39,0.545094508,0.470176914,38.4173944,6671.07264
111,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.532227877,0.462760521,38.45252155,6696.23571
129,12.5,0.25,0.25,0.25,0.75,86,52,71.9,62,30,50.8,24,0.39,0.47973321,0.424609234,33.16394425,5548.12201
297,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.498952193,0.448946243,36.25083805,5876.96001
740,25,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.548367299,0.446570029,37.55556802,6801.49205
9,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.533393093,0.461179325,37.96686445,6198.06496
724,25,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.386518419,0.401091418,30.057704,3923.90628
521,25,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.524563481,0.44252903,37.25124178,6620.09877
478,25,0.5,0.25,0.38,0.63,86,52,71.9,62,30,50.8,24,0.39,0.447040787,0.42727728,33.23980604,5347.71894
278,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79,68.2,33,55.9,24,0.39,0.585313688,0.487056813,39.46947609,6986.80996
332,12.5,0.25,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.569329938,0.511053454,44.39094402,8298.20697
512,25,0.5,0.25,0.5,0.5,94.6,57.2,79,68.2,33,55.9,16,0.26,0.509001253,0.453001484,36.9753139,6202.32702
513,25,0.5,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.505120461,0.450692194,36.84586824,5686.12196
773,25,0.5,0.38,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.520587192,0.419747673,34.83881461,6306.55062
551,25,0.5,0.25,0.5,0.63,86,52,71.9,62,30,50.8,24,0.39,0.391414051,0.402226397,31.37824094,4560.22361
316,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.545094508,0.463152392,37.405241,6808.26361
677,25,0.5,0.38,0.38,0.63,94.6,57.2,79,68.2,33,55.9,16,0.26,0.611462998,0.503636289,45.40338621,8413.65966
283,12.5,0.25,0.25,0.63,0.63,86,52,71.9,62,30,50.8,16,0.26,0.437188153,0.419851618,32.81456057,4808.60902
712,25,0.5,0.38,0.5,0.5,86,52,71.9,62,30,50.8,16,0.26,0.508296527,0.452100321,36.94898618,5864.12845
559,25,0.5,0.25,0.63,0.5,86,52,71.9,62,30,50.8,24,0.39,0.467905283,0.437317312,33.97729329,5322.84043
159,12.5,0.25,0.25,0.38,0.38,86,52,71.9,62,30,50.8,34,0.56,0.61854944,0.513208594,43.28624094,8175.45619
563,25,0.5,0.25,0.63,0.5,86,52,71.9,62,30,50.8,34,0.56,0.479535801,0.438669933,33.221987,5503.09583
523,25,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.447668818,0.437062839,33.08835541,2508.37567
396,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.55195445,0.478935976,39.98873363,7416.70776
564,25,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.450102564,0.407126353,32.16492155,5862.80545
515,25,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.40294843,0.4002977,30.15219795,4587.38557
486,12.5,0.537,0.117,0.409,0.058,77.4,46.8,64.7,55.8,27,45.8,3.77,0.06,0.572725923,0.48651762,40.28237595,7270.31832
524,25,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.456503309,0.40166998,32.02764698,5329.2632
480,25,0.5,0.25,0.38,0.63,86,52,71.9,62,30,50.8,34,0.56,0.390063566,0.408088064,31.43977899,4162.76156
221,12.5,0.25,0.25,0.5,0.5,86,52,71.9,62,30,50.8,16,0.26,0.481204499,0.436376172,33.31178956,5402.48408
645,25,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.567956822,0.464892019,37.67361372,6443.2569
193,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.358261487,0.388167887,29.38856018,3385.36422
30,25,0.25,0.25,0.25,0.25,94.6,57.2,79,68.2,33,55.9,34,0.56,0.410253857,0.403129918,31.23191007,4320.87416
217,12.5,0.25,0.25,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.464972316,0.415971082,36.46620322,6020.87569
71,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79,68.2,33,55.9,34,0.56,0.492076861,0.442111609,35.09473308,5852.8742
692,25,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.557250655,0.476308423,38.17159714,6942.3963
379,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.570329618,0.480779062,37.02918026,6696.23571
317,12.5,0.25,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.565324698,0.461179325,39.33251373,8570.91353
649,25,0.5,0.38,0.38,0.5,86,52,71.9,62,30,50.8,34,0.56,0.467569149,0.435851115,34.17462527,5199.53404
405,12.5,0.25,0.38,0.5,0.75,86,52,71.9,62,30,50.8,1,0.1,0.573204799,0.489992416,39.41382075,7127.16457
692,25,0.5,0.38,0.38,0.75,94.6,57.2,79,68.2,33,55.9,1,0.1,0.484089347,0.447536765,35.22201111,5739.68029
535,25,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.55788532,0.447647041,39.15823782,6909.43
516,25,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.404617089,0.409033913,31.1279858,4393.52743
537,25,0.5,0.25,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.469631675,0.438875462,34.83881461,5126.99318
518,25,0.5,0.25,0.5,0.63,86,52,71.9,62,30,50.8,24,0.39,0.460126356,0.425532717,33.4416065,5016.74159
481,25,0.25,0.25,0.25,0.38,86,52,71.9,62,30,50.8,1,0.1,0.480072982,0.445587455,34.01445364,5529.06614
705,25,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.33592747,0.377566465,28.21340501,3387.78516
628,25,0.5,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.44371199,0.42726083,33.22890035,4975.88538
442,25,0.5,0.25,0.5,0.75,86,52,71.9,62,30,50.8,34,0.56,0.354086468,0.388135964,29.38856018,3494.94296
672,25,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34,0.56,0.33163021,0.377596581,28.55641695,3049.26032
428,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.595712725,0.497916665,41.71941614,7884.56772
264,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79,68.2,33,55.9,1,0.1,0.527591617,0.41951938,37.33160636,6327.47736
642,25,0.5,0.25,0.75,0.75,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.578114733,0.487056813,40.92210139,7690.1749
649,25,0.5,0.25,0.75,0.75,94.6,57.2,79,68.2,33,55.9,1,0.1,0.527724447,0.460895865,37.78228845,6515.26145
434,12.5,0.25,0.38,0.5,0.75,86,52,71.9,62,30,50.8,1,0.1,0.592156153,0.497864974,40.57450377,7793.44206
23,12.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.508104246,0.452027468,36.2542016,6072.83443
69,12.5,0.25,0.25,0.25,0.38,94.6,57.2,79,68.2,33,55.9,1,0.1,0.51204794,0.460305334,37.67828481,6315.23321
711,25,0.5,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.619887727,0.529619103,43.24204733,8212.79289
238,12.5,0.25,0.25,0.5,0.63,94.6,57.2,79,68.2,33,55.9,16,0.26,0.514086408,0.451986086,36.3623002,6583.45789
732,25,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.529678291,0.424902006,36.61704886,6998.37875
668,25,0.5,0.38,0.38,0.63,94.6,57.2,79,68.2,33,55.9,1,0.1,0.572611128,0.481173502,40.33534199,7690.1749
423,12.5,0.25,0.38,0.5,0.5,94.6,57.2,79,68.2,33,55.9,1,0.1,0.566350244,0.48881217,39.06314597,6919.34518
488,25,0.5,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.596036127,0.494864674,41.71941614,7804.62795
553,25,0.5,0.25,0.63,0.5,94.6,57.2,79,68.2,33,55.9,16,0.26,0.346410766,0.387861179,28.28409524,3502.08292
673,25,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.426064568,0.42782472,32.84923819,4576.10071
542,25,0.5,0.25,0.5,0.75,86,52,71.9,62,30,50.8,34,0.56,0.477832221,0.428118259,33.85831713,5347.51393
283,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.483671436,0.429452031,33.85831713,5781.85965
20,37.5,0.25,0.25,0.25,0.5,86,52,71.9,62,30,50.8,1,0.1,0.383581787,0.373856466,30.13021301,3822.98167
6,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.465538066,0.435851115,34.94515185,5556.3746
733,25,0.5,0.38,0.5,0.75,94.6,57.2,79,68.2,33,55.9,24,0.39,0.502842336,0.453558339,36.2629303,6239.53349
662,25,0.5,0.38,0.38,0.5,86,52,71.9,62,30,50.8,1,0.1,0.530112463,0.5251356,42.13008169,7608.62182
185,12.5,0.25,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.455384537,0.443504,33.44938499,4926.27902
605,25,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.464260194,0.42801212,33.49849454,5126.99318
604,25,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27,45.8,24,0.39,0.402052391,0.379342921,33.08835541,4178.77206
114,12.5,0.25,0.25,0.25,0.63,86,52,71.9,62,30,50.8,34,0.56,0.479449351,0.439104197,33.52074419,5932.23909
384,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.62809913,0.511053454,45.47838117,8166.59786
663,25,0.5,0.38,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.447780771,0.394915268,31.02327724,5124.8549
638,25,0.5,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.527742687,0.466492143,37.78237359,6524.29532
658,25,0.5,0.25,0.38,0.75,94.6,57.2,79,68.2,33,55.9,34,0.56,0.379906235,0.399723843,30.55801912,3837.51296
772,25,0.5,0.38,0.63,0.63,86,52,71.9,62,30,50.8,16,0.26,0.494906594,0.45230956,37.08458041,5781.85965
321,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.543972464,0.463064582,37.55556802,6376.66256
481,25,0.5,0.25,0.38,0.75,86,52,71.9,62,30,50.8,24,0.39,0.425493214,0.417908804,32.41787171,4503.16186
456,25,0.5,0.25,0.38,0.5,86,52,71.9,62,30,50.8,34,0.56,0.42213693,0.405898222,31.37824094,4476.81146
383,12.5,0.25,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27,45.8,1,0.1,0.559215109,0.476149113,39.23966787,6397.35569
23,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.398218446,0.408088064,30.58216104,4200.97375
713,25,0.5,0.38,0.5,0.63,77.4,46.8,64.7,55.8,27,45.8,34,0.56,0.394441163,0.405976473,31.13021301,4056.83427
334,12.5,0.25,0.25,0.75,0.63,94.6,57.2,79,68.2,33,55.9,1,0.1,0.588987285,0.482118713,39.41382075,7162.43364
301,12.5,0.25,0.25,0.63,0.5,94.6,57.2,79,68.2,33,55.9,16,0.26,0.488485703,0.439565369,34.66515546,5750.88107
113,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,34,0.56,0.565324698,0.466640196,39.83192591,7969.02575
361,12.5,0.25,0.38,0.38,0.5,86,52,71.9,62,30,50.8,16,0.26,0.509001253,0.459464772,35.51371293,6198.06496
658,25,0.5,0.38,0.38,0.63,77.4,46.8,64.7,55.8,27,45.8,16,0.26,0.51175153,0.452143551,36.68541263,5916.86224
575,25,0.5,0.25,0.63,0.63,86,52,71.9,62,30,50.8,24,0.39,0.567975637,0.467723959,38.64034468,6848.62622
349,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24,0.39,0.564794821,0.436258462,36.81018683,6909.43
552,25,0.5,0.25,0.63,0.5,86,52,71.9,62,30,50.8,24,0.39,0.36099568,0.383581787,29.52823594,3895.62684
515,25,0.5,0.25,0.5,0.5,94.6,57.2,79,68.2,33,55.9,16,0.26,0.380852104,0.377566465,29.80324762,3826.17226
115,12.5,0.25,0.25,0.25,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16,0.26,0.626397463,0.516666897,43.68715255,7858.68558
724,25,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.538703555,0.468763134,39.81661146,6663.00068
730,25,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1,0.1,0.506793789,0.434132503,35.37945168,6397.35569
